;description;lien
51;"« Salwatu at-Talib » (la consolation de l’étudiant) qui dissipe les soucis des étudiants en science, en culture et en littérature et renforce l’estime de soi et la recherche de la perfection.
Le livre se présente sous forme de petits chapitres, chaque chapitre parle d'un sujet, qui sont tous importants et nécessaires pour les étudiants en science.
Parfois il traite la distraction (de l’étudiant), parfois il enseigne qu'il faut vérifier avant de tomber dans des illusions, et parfois il motive en évoquant certains de ceux dont la détermination était si grande qu’on on se sent tout petit devant, parfois même jusqu’à mépriser son égaux. Puis il te rappelle que ce sont des hommes et que si tu t’efforçais, tu pourrais atteindre ce qu’ils ont atteint ; ton admiration pour eux ne doit donc pas te détourner du chemin et ne doit pas te décourager et affaiblir ta détermination et tes efforts, mais tu te dois plutôt de les prendre comme modèle et de suivre leur voie.
Un ouvrage inspirant qui ravivera le cœur de tous les Toullab al-'Ilm.
";https://www.sifatusafwa.com/fr/al-ilm-wa-talab-al-ilm/soulwatu-at-toullab-la-consolation-de-l-etudiant-dr-ali-al-imran.html#/168-edition-edition_haute_qualité
52;"Ce livre est un livre très précieux et un résumé utile qui comprend des chapitres sur les méthodes d’apprentissage et ses comportements.
Les sujets suivants y sont évoqués : La science, l’intention à avoir, le choix d’une science (parmi les différentes sortes), l’importance de la science, le sérieux à avoir, placer sa confiance en ALLAH, le temps pour acquérir la science, la compassion à avoir, le profit, la piété à avoir, les causes de la mémorisation et celles de la subsistance.
";https://www.sifatusafwa.com/fr/al-ilm-wa-talab-al-ilm/ta-lim-al-mouta-allim-tariq-at-ta-alloum-par-az-zarnouji.html
53;"Nous vous recommandons cet excellent ouvrage sur le Destin et la Prédestination selon la Aqidah authentique de Ahl as-Sounnah wa al-Jama’ah.
Le livre est très bien structuré, méthodique et très compréhensible. L’auteur prend soin de citer les preuves du Coran, de la Sounnah et des Salaf as-Salih, et il répond également aux ambiguïtés et fausses croyances liées au Qadar.
Très belle édition saoudienne.
";https://www.sifatusafwa.com/fr/al-iman-ses-piliers-et-ses-branches/al-iman-bi-al-qada-wa-al-qadar-muhammad-ibrahim-al-hamad.html
54;"Excellent livre rassemblant de façon simple et clair la réalité de la Foi, sa définition et ce qui peut l'annuler, selon Ahl as-Sounna wal-Jama'a, la Croyance Salafiyah (des Salaf as-Salih).Cet ouvrage écrit par Abd Allah ibn Abd al-Hamid al-Athari a été préfacé et complimenté par plusieurs Chouyoukh dont 'Abdallah ibn 'Aqil, 'Abdel 'Aziz ar-Rajihi et 'Abdallah ibn S'ad.Il regroupe la Foi, sa définition, ses piliers, ce qu'elle englobe, et ce qui s'y oppose comme la mécréance, l'hypocrisie, l'apostasie etc...Très bonne édition autorisée syrienne.
";https://www.sifatusafwa.com/fr/al-iman-ses-piliers-et-ses-branches/al-wajiz-fi-al-iman-inda-ahl-as-sounnah-préface-ibn-aqil-ar-rajihi.html
55;"Voici l’un des rares livres disponibles sur le sujet de l'Âme, écrit par un éminent savant Hanbali multidisciplinaire, le Cheikh Mar’i al-Karmi. Il y détaille les âmes, leurs catégories, leurs états, et notamment pendant les différentes étapes de la vie d’un individu.
Belle édition vérifiée à partir de 2 manuscrits, avec authentification des Hadiths.
";https://www.sifatusafwa.com/fr/al-iman-ses-piliers-et-ses-branches/arwah-al-achbah-fi-kalam-ala-al-arwah-allamah-mar-i-al-karmi.html
56;"Voici deux Risalah du Cheikh AbdulAziz ibn Baz, la première sur Oussoul al-Iman, et la seconde traitant des bases de l'Islam que sont le Tawhid, la Shahada, la Salat et la Zakat.
";https://www.sifatusafwa.com/fr/al-iman-ses-piliers-et-ses-branches/conférence-sur-les-fondements-de-la-foi-ibn-baz.html
57;"Le Cheikh Abd ar-Razzaq al-Badr nous fait l'explication éclairante de la fameuse Dou'a rapportée par Ibn Abbas (Sahih al-Boukhari) à faire pendant les prières nocturnes.
Cette dou'a renferme des dizaines de leçons à tirer en matière de Aqida et de Tawhid, que le Cheikh nous révèle avec bonheur.
";https://www.sifatusafwa.com/fr/al-iman-ses-piliers-et-ses-branches/explication-d-un-hadith-complet-dans-la-aqidah-abderrazaq-al-badr.html
58;"Recherche complète et détaillée sur les Anges en Islam. Dans la première moitié du livre, l’auteur expose la croyance authentique aux anges, leur monde et leurs buts, selon le Coran et la Sounnah, ainsi que les fruits et les devoirs que la Foi en leur existence implique pour le musulman.
La seconde partie du livre dévoile les erreurs dans la bonne croyance ou la réalité de ces êtres auprès de certains groupes déviants : les philosophes, les Mutakallimin, les Chi’as, les Soufis et autres…
";https://www.sifatusafwa.com/fr/al-iman-ses-piliers-et-ses-branches/les-nobles-angles-entre-les-gens-de-la-sounnah-et-les-égarés.html
59;"Ouvrage collectif rédigé par un groupe de savants sous la direction du ministère des affaires religieuses saoudiennes, faisant partie d'une série destinée à enseigner les bases de l'Islam (Tafsir al-Muyassar, Tajwid al-Muyassar et Oussoul al-Iman).
Cet ouvrage rassemble tout ce qu'il faut savoir sur les 6 piliers de la Foi islamique.
Édition égyptienne économique.
";https://www.sifatusafwa.com/fr/al-iman-ses-piliers-et-ses-branches/oussoul-al-iman-fi-daw-al-kitab-wa-as-sounnah.html
60;"Explication du Matn ad-Dourah al-Madiyah d'Ibn al-Jazari sur les 3 lectures complémentaires. Le commentateur est le Cheikh, le Qari, 'Ali Muhammad ad-Dabbaa', spécialiste du Tajwid et des lectures du siècle dernier en Égypte.
Son Charh est à la fois accessible et approfondi, en raison de sa grande maitrise du sujet.
Édition syrienne de qualité, vérifiée et annotée.
";https://www.sifatusafwa.com/fr/al-qira-at-lectures-coraniques/al-bahjatu-al-mardiyyah-charh-ad-durah-al-madiyyah-ali-muhammad-al-dabba-.html
61;"Un excellent ouvrage, en annotation au Moushaf, sur 10 lectures Coranique, selon les Tariq de la Chatibiyah et ad-Dourah. Écrit par le Cheikh, le specialiste, Abd al-Fattah al-Qadi.
L’édition est belle, la mise en page est de grande qualité.
De plus cette édition contient 3 ouvrages complémentaires de l'auteur qui sont imprimés en annotations (car souvent les livres rappelant les différentes lectures en marge du Moushaf laissent une place vide en bas des pages, et donc l’éditeur en a profité pour ajouter 3 livres complémentaires sur les dix lectures et Ach-Chatibiyah et ad-Dourah).
";https://www.sifatusafwa.com/fr/al-qira-at-lectures-coraniques/al-budur-az-zahirah-fi-al-qira-at-al-ashr-al-mutawatirah-.html#/31-edition-2_volumes
62;"Al-Ijaz fi Qiraa’at Al-A’immah as-Sab’ah bil-Iraq wa-Sham wal-Hijaz est écrit par le Cheikh Irakien spécialiste des lectures coraniques, l'imam Sibt al-Khayyat (décédé en 541 H).
Sibt al-Khayyat est l’auteur de plusieurs livres sur les lectures coraniques, livres sur lesquels l'Imam Ibn al-Jazari (décédé en 833 H) s'est appuyé lorsqu’il a rédigé son livre « an-Nachr ».
Parmi ces livres se trouve « Al-Ijaz », un livre longtemps considéré comme perdu, aucun manuscrit de ce livre n’était connu, jusqu’à ce que je découvre l’exemplaire d’un manuscrit entier remontant à l’an 530 H, c’est-à-dire un manuscrit écrit durant la vie de l’auteur.
Le Mouhaqqiq, le Cheikh Ayman as-Souwayd, a dit : ""J’en ai fait le Tahqiq selon la méthodologie utilisée dans les études supérieures universitaires afin de le présenter aux étudiants du Saint Coran et de ses sciences"".
";https://www.sifatusafwa.com/fr/al-qira-at-lectures-coraniques/al-ijaz-fi-qiraaat-al-aimmah-as-sabah-by-imam-sabt-al-khayyat.html
63;"Voici un poème et son explication sur les différences entre la lecture Hafs et la lecture Qaloun. Le poème et son Charh sont le travail du Cheikh Muhammad Abdallah ibn Cheikh Muhammad ach-Chanqiti, professeur à Dar al-Hadith à Makkah.Un bon ouvrage sur le sujet, superbe édition, à la fin se trouve le poème de 277 vers en entier 100% harakat.
";https://www.sifatusafwa.com/fr/al-qira-at-lectures-coraniques/al-ma-oun-charh-nadhm-al-qaloun-différence-entre-hafs-et-qaloun.html
64;"Cette œuvre de l'Imam ibn Al-Jaziri est l'une des plus importantes et des plus authentiques dans la science des lectures Coraniques. Il s'agit de l'explication de son propre poème, Tayyibah an-Nachr, et c'est une véritable encyclopédie des lectures, des règles, des différences dans les lettres et les mots...
Cet ouvrage est un incontournable aussi bien pour les lecteurs du Coran que pour les Huffadh et Shouyoukh.
";https://www.sifatusafwa.com/fr/al-qira-at-lectures-coraniques/an-nachr-fi-al-qira-at-al-achr-al-imam-ibn-al-jazari.html#/143-edition-syrienne_qualité_saoudienne
65;"Cette œuvre de l'Imam ibn Al-Jaziri est l'une des plus importantes et des plus authentiques dans la science des lectures Coraniques. Il s'agit de l'explication de son propre poème, Tayyibah an-Nachr, et c'est une véritable encyclopédie des lectures, des règles, des différences dans les lettres et les mots...
Cet ouvrage est un incontournable aussi bien pour les lecteurs du Coran que pour les Huffadh et Shouyoukh.
";https://www.sifatusafwa.com/fr/al-qira-at-lectures-coraniques/an-nachr-fi-al-qira-at-al-achr-al-imam-ibn-al-jazari.html#/23-edition-libanaise_qualité_saoudienne
66;"Le Cheikh Ayman Souwaid rassemble dans cette œuvre l'ensemble des chaînes de transmission des 10 lectures qui existent entre le maître, les lecteurs, l'Imam, le Muhaqqiq, Ibn al-Jazary, remontant jusqu’à l’ère prophétique.
";https://www.sifatusafwa.com/fr/al-qira-at-lectures-coraniques/as-salasil-adh-dhahabiyyah-bil-asanid-an-nachriyyah-ayman-souwayd.html#/33-edition-édition_1
67;"Le Cheikh Ayman Souwaid rassemble dans cette œuvre l'ensemble des chaînes de transmission des 10 lectures qui existent entre le maître, les lecteurs, l'Imam, le Muhaqqiq, Ibn al-Jazary, remontant jusqu’à l’ère prophétique.
";https://www.sifatusafwa.com/fr/al-qira-at-lectures-coraniques/as-salasil-adh-dhahabiyyah-bil-asanid-an-nachriyyah-ayman-souwayd.html#/34-edition-édition_2
68;"Le Cheikh spécialiste, Abd al-Fattah ibn Abd al-Ghani al-Qadi (1402H) nous livre ici une autre de ses œuvres dans la science des Qira'at. Un poème et son explication sur la Riwayah de Qaloun et ses divergences.
Au début se trouve le poème de 40 vers, 100% harakat. Puis vient son explication vers par vers par le Cheikh.
";https://www.sifatusafwa.com/fr/al-qira-at-lectures-coraniques/charh-as-sirr-al-massoun-fi-riwayah-qaloun-abdul-fattah-al-qadi.html
69;"Voici l'ouvrage d'un grand spécialiste des lectures, l'Imam Muhammad ibn Churayh, sur les différences de lectures entre Qaloun et Warch.
Il y a une recherche introductive sur Nafi', Qaloun, Warch et ibn Chourayh, puis une recherche sur le livre en question. Enfin le texte de ibn Chourayh est 100% harakat.
Edition vérifiée et annotée.
";https://www.sifatusafwa.com/fr/al-qira-at-lectures-coraniques/ikhtilaf-bayna-qaloun-wa-warch-moufradat-nafi-ibn-chourayh-486h.html
70;"Cette œuvre est l'une des plus complètes qui existe, elle a été rédigée par l'Imam Abul-Hassan ibn Faaris (452H) et l'Imam ibn al-Jazary rapporte qu'à l'origine ce Jaami' rassemble 35 Tariqat différentes dans les lectures Coraniques et c'est l'un des ouvrages les plus authentiques en la matière. Ibn al-Jazary a puisé de ce livre pour ses propres ouvrages.
Ce trésor de la science des Qiraat est édité pour la première fois à partir du seul manuscrit dont on dispose, et qui contient quant à lui 18 Riwayah différentes.
Au début de son livre, Ibn Faris expose les différentes règles de lectures et les spécificités de chaque Riwayah, exemples à l'appui. Puis, selon l'ordre des sourates, il mentionne chaque mot et chaque verset qui comporte des différences de lecture ou d’écriture selon les différentes Riwayah.
";https://www.sifatusafwa.com/fr/al-qira-at-lectures-coraniques/jami-ibn-faris-jami-fi-al-qiraat-al-achr-wa-qiraat-al-a-mach.html#/33-edition-édition_1
71;"Cette œuvre est l'une des plus complètes qui existe, elle a été rédigée par l'Imam Abul-Hassan ibn Faaris (452H) et l'Imam ibn al-Jazary rapporte qu'à l'origine ce Jaami' rassemble 35 Tariqat différentes dans les lectures Coraniques et c'est l'un des ouvrages les plus authentiques en la matière. Ibn al-Jazary a puisé de ce livre pour ses propres ouvrages.
Ce trésor de la science des Qiraat est édité pour la première fois à partir du seul manuscrit dont on dispose, et qui contient quant à lui 18 Riwayah différentes.
Au début de son livre, Ibn Faris expose les différentes règles de lectures et les spécificités de chaque Riwayah, exemples à l'appui. Puis, selon l'ordre des sourates, il mentionne chaque mot et chaque verset qui comporte des différences de lecture ou d’écriture selon les différentes Riwayah.
";https://www.sifatusafwa.com/fr/al-qira-at-lectures-coraniques/jami-ibn-faris-jami-fi-al-qiraat-al-achr-wa-qiraat-al-a-mach.html#/34-edition-édition_2
72;"Un livre extrêmement complet écrit par une sommité dans la science des lectures et du Tajwid, le Cheikh Muhammad ibn Abi Bakr al-Mar'achi, connu sous le nom de Sajiqli-Zada, du 12ème siècle de l'an hégirien.
Il explique et compare aussi les 10 lectures, leurs règles, leurs différences, leurs histoires, leurs terminologies, les sortes de lecture etc...En seconde partie du livre il recense sourate par sourate tous les mots pour lesquels il y a différentes lectures parmi les 10 Qiraat.
Cette œuvre très détaillée est complétée par le travail de recherche d'introduction et des annotations du Muhaqqiq, lui-même spécialiste des 10 lectures.
Superbe édition vérifiée et annotée.
";https://www.sifatusafwa.com/fr/al-qira-at-lectures-coraniques/tahdhib-al-qiraat-al-achra-sajiqli-zadah.html
73;"Dictionnaire sur les règles d’écriture, de dictée et d’orthographe dans la langue arabe.
Ouvrage complet, avec en annexe des copies de différentes écritures manuscrites, notamment des anciennes.
L’édition est ancienne (2000), 100% harakat.
";https://www.sifatusafwa.com/fr/apprendre-à-lire-et-à-écrire/mou-jam-al-imlaa-harakat-dictionnaire-de-l-orthographe.html
74;"Le livre Ad-Durrah Al-Mudiyyah de l’Imam Mohamed As-Safarini (décédé en 1188 hégire) représente un résumé de la 'Aqîda hanbalite, ayant resté objet de mémorisation et d’explication depuis sa sortie.  
À son sujet, le Cheikh Othman ben Mazid An-Najdi (décédé en 1280 hégire) rapporte : « J’ai examiné de nombreux Credos ('Aqa'id) de l’école Hanbali, mais je n’ai jamais trouvé une plus complète et plus correcte que cette 'aqîda qu’on appelle Ad-Durrah Al-Mudiyyah qui est une vraie perle. »
Cette édition est présentée avec la vérification, l'authentification et les commentaires du Mouhaqiq 'Abdalllah ibn Muhammad Al-Abdallah intitulé : ""Taqrirat al-Hanabilah 'ala ad-Durrah al-Mudiyah"".
Le Matn est vérifié à partir de 9 manuscrits, et le commentaire suit la même Aqida Hanbali qu'a voulu l'Imam as-Safarini.
";https://www.sifatusafwa.com/fr/aqida-croyance/ad-durrah-al-mudiyah-fi-aqd-ahl-al-firqah-al-mardiyah-as-safarini.html
